,features,spliced_features,unspliced_features,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes,spearmans_score,velocity_score
EPHA7,EPHA7,EPHA7,EPHA7,-0.0366,-1.6540346145629883,,,,,,,,,,,,,,,,False,0.37378040936002616,0
MAP3K7,MAP3K7,MAP3K7,MAP3K7,-0.0067,-0.498177170753479,,,,,,,,,,,,,,,,False,0.12217813125311151,0
BACH2,BACH2,BACH2,BACH2,-0.0531,-1.9652063846588135,,,,,,,,,,,,,,,,False,0.1640470336078354,0
CASP8AP2,CASP8AP2,CASP8AP2,CASP8AP2,-0.0014,0.07273900508880615,0.1377925440840613,1.105713472250002,0.17520776014070247,10.97496929099285,0.47076566219329835,0.050762515515089035,0.1455700844526291,0.2068459065240468,0.0,0.0,0.25727063760393765,0.15386546149410932,0.5392794648891892,1.2258190967367188,2.7231758606883707,True,0.28751265298426354,0
MDN1,MDN1,MDN1,MDN1,0.0259,-0.15483951568603516,,,,,,,,,,,,,,,,False,0.26563331558356024,0
LYRM2,LYRM2,LYRM2,LYRM2,0.0486,-0.06453883647918701,,,,,,,,,,,,,,,,False,0.0,0
ANKRD6,ANKRD6,ANKRD6,ANKRD6,0.0311,0.5308368504047394,0.08862925073006939,0.04174941427609695,0.2623787582765722,6.556400703672671,11.945515256457858,0.6890060305595398,0.054634883999824524,0.27041835464182185,0.0,0.0,0.20606878930724348,1.495372132417611,0.15938113510191182,0.6672145821216682,1.7897964221113993,False,0.5740824170267482,0
PNRC1,PNRC1,PNRC1,PNRC1,-0.244,0.09355485439300537,,,,,,,,,,,,,,,,False,0.319923472931896,0
RNGTT,RNGTT,RNGTT,RNGTT,0.0007,-1.3074922561645508,,,,,,,,,,,,,,,,False,0.0,0
AKIRIN2,AKIRIN2,AKIRIN2,AKIRIN2,0.0791,-0.26166629791259766,,,,,,,,,,,,,,,,False,0.1882354887194743,0
ORC3,ORC3,ORC3,ORC3,0.0191,-0.7620059251785278,,,,,,,,,,,,,,,,False,0.0756516273483757,0
RARS2,RARS2,RARS2,RARS2,0.0291,-0.5592848062515259,,,,,,,,,,,,,,,,False,0.06336735761653924,0
SLC35A1,SLC35A1,SLC35A1,SLC35A1,-0.0159,-0.06753706932067871,,,,,,,,,,,,,,,,False,0.14298535589451003,0
SMIM8,SMIM8,SMIM8,SMIM8,-0.0093,-0.10387217998504639,,,,,,,,,,,,,,,,False,0.0418433799053618,0
SYNCRIP,SYNCRIP,SYNCRIP,SYNCRIP,0.0713,-0.15110480785369873,,,,,,,,,,,,,,,,False,0.24132820538330296,0
SNX14,SNX14,SNX14,SNX14,-0.0007,-0.5202308893203735,,,,,,,,,,,,,,,,False,0.22251979709120384,0
CEP162,CEP162,CEP162,CEP162,-0.0108,-0.2778857946395874,,,,,,,,,,,,,,,,False,0.2547406498408658,0
SNAP91,SNAP91,SNAP91,SNAP91,-0.0518,0.14843428134918213,0.08579070105679683,0.3005536246849332,0.19744001697531655,12.45942053079497,1.1729374766349794,0.08849192410707474,0.09241976588964462,0.20614225032744632,0.0,0.0,0.3660741183870033,0.2779352935115515,0.3148115835000022,1.1614009740422266,3.4748755563190805,True,0.5274821138996193,0
ME1,ME1,ME1,ME1,-0.0187,0.15726131200790405,0.048940124379629066,0.11230773819994667,0.16555203684222888,14.207438049962096,3.1612382787466045,0.16229622066020966,0.07277366518974304,0.25781469111371014,0.0,0.0,0.10175140466387833,0.4561331319484588,0.20711578114825333,0.8257312115810506,3.792973075229877,True,0.6757772716916399,0
DOP1A,DOP1A,DOP1A,DOP1A,-0.0077,-0.5635925531387329,,,,,,,,,,,,,,,,False,0.2189649173192263,0
IBTK,IBTK,IBTK,IBTK,-0.0212,-0.8142406940460205,,,,,,,,,,,,,,,,False,0.037304668608401745,0
TTK,TTK,TTK,TTK,0.2798,0.8393614441156387,1.3693692522977337,2.4343218118316474,0.7067133097530826,4.798360646188442,0.17566150546073914,0.17412175238132477,0.4683583378791809,0.36834821985995847,0.0,0.0,0.4200929321950968,0.39420719750649513,1.1469798054433717,0.34236747519844385,1.0523444692403094,True,0.7821020834240089,24
ELOVL4,ELOVL4,ELOVL4,ELOVL4,-0.0474,-0.20215904712677002,,,,,,,,,,,,,,,,False,0.3482306145625147,0
LCA5,LCA5,LCA5,LCA5,0.0358,0.03076767921447754,0.16163392390681955,2.420308864766873,0.2396781899367179,5.840383953267188,0.24370330832898618,0.018543628975749016,0.10614694654941559,0.16554976407118352,0.0,0.0,0.366434383879294,0.061079405708229555,0.32051329934519945,1.2954526508075954,2.1743284951211046,True,0.2135172969603598,0
HMGN2P46,HMGN2P46,HMGN2P46,HMGN2P46,0.0742,0.19832026958465576,0.07736031936710924,0.054851910710744835,0.24187630309342215,12.78086661666013,8.44499440987905,0.5432693958282471,0.07755380123853683,0.21645873842548133,0.0,0.0,0.1685649345270993,1.7554745004891106,0.21632342607360977,1.0468664844789652,2.667595445921708,False,0.5840548013575122,0
PHIP,PHIP,PHIP,PHIP,0.0137,-0.8435763120651245,,,,,,,,,,,,,,,,False,0.08885906560953594,0
IRAK1BP1,IRAK1BP1,IRAK1BP1,IRAK1BP1,0.0161,-0.1280827522277832,,,,,,,,,,,,,,,,False,0.2123310061653754,0
IMPG1,IMPG1,IMPG1,IMPG1,-0.0133,0.7905444800853729,0.3653972915481107,0.524225362041972,0.7043652562044099,6.078813121928651,0.6711186289787292,0.14721551537513733,0.0987112820148468,0.16216020824854818,0.0,0.0,0.40904780539707003,0.4690170155803914,0.34428907847353096,0.9162714740639908,1.2790725871047126,True,0.4196490897621955,0
MYO6,MYO6,MYO6,MYO6,0.0756,0.4407905340194702,0.08206006244121883,0.17094714383341875,0.19579327942582592,16.73257270031892,1.788849237737832,0.1459733545780182,0.10165471583604813,0.20929627474131057,0.0,0.0,0.38964097025351657,0.45652339694278016,0.3573623215779662,1.1298139814053845,3.8154245208829023,True,0.6535011587809241,20
SENP6,SENP6,SENP6,SENP6,0.0166,-1.185004472732544,,,,,,,,,,,,,,,,False,0.10187986849173825,0
TMEM30A,TMEM30A,TMEM30A,TMEM30A,-0.0303,-0.035845041275024414,,,,,,,,,,,,,,,,False,0.11468944057856262,0
CD109,CD109,CD109,CD109,0.0547,0.3206081986427307,0.04161204145842776,0.1409579302413986,0.211215951348152,7.151016133712073,3.100299888849258,0.11352197080850601,0.035243332386016846,0.19891326988474184,0.0,0.0,0.13487428276912017,0.3167908173267908,0.10102478221283648,1.1015414116133897,2.2024574115666615,True,0.5457586033213645,18
EEF1A1,EEF1A1,EEF1A1,EEF1A1,0.0793,-0.050827622413635254,,,,,,,,,,,,,,,,False,0.052056772793249856,0
CGAS,CGAS,CGAS,CGAS,0.1174,0.21372473239898682,0.2907771574174705,3.579558080580416,0.42231208384203894,3.1825369297427546,0.09896937392652036,0.01696045696735382,0.09296863526105881,0.21591940894068426,0.0,0.0,0.2422265085300318,0.054753451101665865,0.2262353250387542,0.6093061499854089,1.312570733176836,True,0.4087718647361396,0
ENSGALG00000049067.1,ENSGALG00000049067.1,ENSGALG00000049067.1,ENSGALG00000049067.1,-0.0488,-0.5230592489242554,,,,,,,,,,,,,,,,False,0.18775834760394966,0
ASRGL1,ASRGL1,ASRGL1,ASRGL1,-0.0147,-0.45689713954925537,,,,,,,,,,,,,,,,False,0.1326513395991388,0
OGFRL1,OGFRL1,OGFRL1,OGFRL1,-0.0326,-0.25919365882873535,,,,,,,,,,,,,,,,False,0.3495544515894338,0
SMAP1,SMAP1,SMAP1,SMAP1,-0.0309,0.5809213817119598,0.5892956677473341,0.3842446237739697,0.3513816108097896,8.660416890974572,0.47534025818109515,0.2928805649280548,0.29113054275512695,0.18431902219621943,0.0,0.0,0.4795077054043622,1.2274446521665214,1.3374985933046917,1.5471116024531,2.463769736729514,True,0.5523295748647805,18
FAM135A,FAM135A,FAM135A,FAM135A,-0.0331,0.26265883445739746,0.2724590292472516,0.2930974341659176,0.3796524864199041,13.176622198662786,0.6536038738489152,0.2192738801240921,0.15851636230945587,0.2636201161728261,0.0,0.0,0.359003874994981,0.863179225049924,0.49879248144811594,0.8155975624523711,2.466466259007167,True,0.5596986056816,0
ADGRB3,ADGRB3,ADGRB3,ADGRB3,-0.0989,0.40759021043777466,0.4590503801045343,0.027177642582749788,0.25207421460799245,8.8560118687211,7.122100067138672,4.3732428550720215,0.2763172686100006,0.2315888707682287,0.0,0.0,0.44944474428355685,14.3066548909333,0.9980516811383181,1.026985010416316,2.441079697276904,False,0.7997487046524537,0
PHF3,PHF3,PHF3,PHF3,-0.0769,-0.526830792427063,,,,,,,,,,,,,,,,False,0.40812303402516875,0
PTP4A1,PTP4A1,PTP4A1,PTP4A1,-0.0343,-0.1556633710861206,,,,,,,,,,,,,,,,False,0.2695799001086882,0
KHDRBS2,KHDRBS2,KHDRBS2,KHDRBS2,0.0474,0.7672421038150787,0.15419445143819815,0.04544605052381049,0.15168714032782393,17.322588416260764,2.2168378114700316,0.7379164099693298,0.14979101717472076,0.28243303336121706,0.0,0.0,0.4700541819146774,2.1345111708999727,0.4750834151235377,0.5786767430052333,4.466655382061027,True,0.6442012872437112,21
PRIM2,PRIM2,PRIM2,PRIM2,0.111,0.7468832433223724,0.35709260780768926,0.39790045495887816,0.6195212732619517,6.818857479220781,0.8733807706832887,0.2581699788570404,0.1396702527999878,0.330392358973346,0.0,0.0,0.4059162517934593,0.6425837893148713,0.3838848268757735,0.4568207137592111,1.2948946969206472,True,0.6369353685497771,0
RAB23,RAB23,RAB23,RAB23,0.0174,-0.3110121488571167,,,,,,,,,,,,,,,,False,0.0795411434017804,0
ZNF451,ZNF451,ZNF451,ZNF451,0.0137,-0.4353142976760864,,,,,,,,,,,,,,,,False,0.18067276155398068,0
BEND6,BEND6,BEND6,BEND6,-0.0014,-0.10123741626739502,,,,,,,,,,,,,,,,False,0.3089833234275314,0
DST,DST,DST,DST,0.0653,-0.12597274780273438,,,,,,,,,,,,,,,,False,0.2864781079287296,0
ENSGALG00000016301.5,ENSGALG00000016301.5,ENSGALG00000016301.5,ENSGALG00000016301.5,0.1001,0.7337226867675781,0.024975198057338957,0.04878934907837445,0.1291683881608279,14.719257537147147,4.46207087635994,0.17348045110702515,0.047626662999391556,0.2640778901479017,0.0,0.0,0.006474536440867868,0.4275917850409985,0.11132306689075355,0.5817619029651047,5.064273006132772,True,0.6383771197613649,38
LRRC1,LRRC1,LRRC1,LRRC1,0.0174,0.44706231355667114,0.09505667212671855,0.12998352972663443,0.21546027533633755,6.046641338254046,6.960275745391845,0.27282625436782837,0.052916787564754486,0.33622523621631784,0.0,0.0,0.24329043732951933,0.6052246062979248,0.15820730852107678,0.43142114713409013,1.5667809989384098,False,0.6737925396320098,0
GCLC,GCLC,GCLC,GCLC,0.0614,0.023860156536102295,0.044289183388019675,0.18830998702112953,0.28417138470434994,10.426587031771446,2.336484868526459,0.07662686705589294,0.03787913918495178,0.18494778319337624,0.0,0.0,0.18104327655539726,0.23528341965847024,0.11927501946398666,1.3706575982508056,2.493843886039568,True,0.28304365098293033,0
ELOVL5,ELOVL5,ELOVL5,ELOVL5,0.0687,0.01975405216217041,0.13831892573840157,0.8548399770179688,0.17681164634993168,14.143902185369143,0.44478766262531266,0.05931246653199196,0.1796892285346985,0.2062269711806349,0.0,0.0,0.28845554920307115,0.1770980906965813,0.6522621044824863,1.293821714141888,3.5439796338844594,True,0.28405933439013936,0
FBXO9,FBXO9,FBXO9,FBXO9,0.0562,-0.07435131072998047,,,,,,,,,,,,,,,,False,0.1329510160763237,0
CILK1,CILK1,CILK1,CILK1,-0.0254,-0.2883107662200928,,,,,,,,,,,,,,,,False,0.06179616501019781,0
GSTA2,GSTA2,GSTA2,GSTA2,0.0567,-0.01996934413909912,,,,,,,,,,,,,,,,False,0.417894849371367,0
AGPAT5,AGPAT5,AGPAT5,AGPAT5,-0.0121,-0.07229256629943848,,,,,,,,,,,,,,,,False,0.4147085754353795,0
ARHGEF10,ARHGEF10,ARHGEF10,ARHGEF10,0.0091,-1.2637391090393066,,,,,,,,,,,,,,,,False,0.27195834520856055,0
FBXO25,FBXO25,FBXO25,FBXO25,-0.0216,-1.0559983253479004,,,,,,,,,,,,,,,,False,0.34882181950061003,0
SH3YL1,SH3YL1,SH3YL1,SH3YL1,0.0215,-0.3711531162261963,,,,,,,,,,,,,,,,False,0.0058601840889223,0
PXDN,PXDN,PXDN,PXDN,-0.0062,-1.5678842067718506,,,,,,,,,,,,,,,,False,0.17440372132556817,0
MYT1L,MYT1L,MYT1L,MYT1L,0.0305,0.9002040103077888,0.5458673853695204,0.1535677925769833,0.5393670306858268,6.542185442735037,2.425528907775879,1.3130707740783691,0.2436094880104065,0.49673813927246707,0.0,0.0,0.3970527310886083,2.7213616227829385,0.49036023270435114,0.19483320715295482,1.268513858420794,True,0.7034741345563069,29
TSSC1,TSSC1,TSSC1,TSSC1,-0.0093,-1.5597655773162842,,,,,,,,,,,,,,,,False,0.03883784794349183,0
TRAPPC12,TRAPPC12,TRAPPC12,TRAPPC12,-0.0312,-1.2793874740600586,,,,,,,,,,,,,,,,False,0.12945992717760932,0
RNASEH1,RNASEH1,RNASEH1,RNASEH1,-0.0117,-0.06254875659942627,,,,,,,,,,,,,,,,False,0.011293463574331466,0
RPS7,RPS7,RPS7,RPS7,0.0557,-0.30781471729278564,,,,,,,,,,,,,,,,False,0.0,0
SOX11,SOX11,SOX11,SOX11,0.0569,0.16688543558120728,,,,,,,,,,,,,,,,False,0.3866051225484027,0
KIDINS220,KIDINS220,KIDINS220,KIDINS220,-0.1057,-0.1244044303894043,,,,,,,,,,,,,,,,False,0.45355714060135754,0
MBOAT2,MBOAT2,MBOAT2,MBOAT2,-0.0097,-1.1920580863952637,,,,,,,,,,,,,,,,False,0.23087161665728015,0
ASAP2,ASAP2,ASAP2,ASAP2,-0.0695,-0.34082651138305664,,,,,,,,,,,,,,,,False,0.5475168197633251,0
ITGB1BP1,ITGB1BP1,ITGB1BP1,ITGB1BP1,-0.0128,-0.18767273426055908,,,,,,,,,,,,,,,,False,0.10837812527786637,0
CPSF3,CPSF3,CPSF3,CPSF3,-0.0146,-0.07462668418884277,,,,,,,,,,,,,,,,False,0.12237870596875548,0
IAH1,IAH1,IAH1,IAH1,0.0239,0.01030641794204712,0.1526636293802351,3.480528793034349,0.15509648077197594,8.1197855214935,0.04273700539022685,0.012670107185840607,0.1378571093082428,0.1795576531875849,0.0,0.0,0.35994524495769686,0.040134659211573505,0.4181418043143791,1.4356702429107964,2.945850249691895,True,0.12175673927555658,0
TAF1B,TAF1B,TAF1B,TAF1B,-0.0519,-0.9302693605422974,,,,,,,,,,,,,,,,False,0.07492786951645605,0
KLF11,KLF11,KLF11,KLF11,-0.0543,-0.07803726196289062,,,,,,,,,,,,,,,,False,0.400937091937097,0
RRM2,RRM2,RRM2,RRM2,0.2853,0.709816575050354,4.9700966659741965,39.3828839261901,1.0774623665167318,12.822267905672629,0.03479058142751455,0.04052433744072914,1.6249067783355713,0.3351218649726795,0.0,0.0,0.48406258817634434,0.10233568359772205,3.50577430666328,0.3974350418306972,0.9594272226278748,True,0.6497277770869282,0
ODC1,ODC1,ODC1,ODC1,-0.1621,0.33308112621307373,1.1478155435593715,5.413632099287848,0.32024477731913087,13.450587279557098,0.0737423380402227,0.07345326244831085,1.1795246601104736,0.2827942903692593,0.0,0.0,0.46962815226320326,0.2018513995589401,2.5731944524329795,0.5388398672737299,2.6696215519008035,True,0.6660611526512742,21
NOL10,NOL10,NOL10,NOL10,-0.049,-0.6109452247619629,,,,,,,,,,,,,,,,False,0.20357901243244445,0
PDIA6,PDIA6,PDIA6,PDIA6,-0.0626,-0.04013848304748535,,,,,,,,,,,,,,,,False,0.16696438257396182,0
ROCK2,ROCK2,ROCK2,ROCK2,-0.0084,-0.8903496265411377,,,,,,,,,,,,,,,,False,0.17892621562647432,0
GREB1,GREB1,GREB1,GREB1,0.062,0.3667006492614746,0.04951240947638908,0.14554331699524284,0.18237592492712834,15.327285369115575,2.069196409881115,0.09930507838726044,0.060749996453523636,0.20547216328073464,0.0,0.0,0.2567932269550975,0.30795499239132557,0.19264866041164075,1.0756164779532371,4.003070549060879,True,0.7038445963098514,14
LPIN1,LPIN1,LPIN1,LPIN1,-0.0107,-0.18185102939605713,,,,,,,,,,,,,,,,False,0.3995831691414785,0
DDX1,DDX1,DDX1,DDX1,0.0312,-0.2954747676849365,,,,,,,,,,,,,,,,False,0.04157062837458116,0
FAM49A,FAM49A,FAM49A,FAM49A,-0.0922,0.2277308702468872,0.19655305706209708,0.3022423422721505,0.30631323942261834,12.448510319130884,1.8541197708249093,0.21506589651107788,0.1766001433134079,0.27998815583665887,0.0,0.0,0.28364592245606435,0.5932575241727869,0.46681065045714637,0.70026063042005,2.587467545257282,True,0.7022126242097921,21
VSNL1,VSNL1,VSNL1,VSNL1,0.0395,0.5247460901737213,0.09117290014164085,0.17029774742204845,0.3141445446880738,11.915958503956796,2.85233607629935,0.16229666769504547,0.08525450527667999,0.23749870792330108,0.0,0.0,0.3379048022210559,0.43639505000453865,0.2580953446008136,0.8047657921368395,2.694049768775911,True,0.551196202274604,0
SMC6,SMC6,SMC6,SMC6,0.0148,-0.03816688060760498,,,,,,,,,,,,,,,,False,0.33364718771160456,0
GEN1,GEN1,GEN1,GEN1,0.0731,-0.4340364933013916,,,,,,,,,,,,,,,,False,0.25287058027977627,0
LAPTM4A,LAPTM4A,LAPTM4A,LAPTM4A,0.0114,-0.36238694190979004,,,,,,,,,,,,,,,,False,0.0,0
PUM2,PUM2,PUM2,PUM2,0.0053,-0.17686879634857178,,,,,,,,,,,,,,,,False,0.39389068647353115,0
HS1BP3,HS1BP3,HS1BP3,HS1BP3,0.0199,-0.3078404664993286,,,,,,,,,,,,,,,,False,0.16549961243908445,0
ENSGALG00000016495.6,ENSGALG00000016495.6,ENSGALG00000016495.6,ENSGALG00000016495.6,-0.0218,-1.0516977310180664,,,,,,,,,,,,,,,,False,0.23434906681986956,0
UBXN2A,UBXN2A,UBXN2A,UBXN2A,0.0294,-0.4306983947753906,,,,,,,,,,,,,,,,False,0.0,0
SF3B6,SF3B6,SF3B6,SF3B6,0.0302,-0.008983731269836426,,,,,,,,,,,,,,,,False,0.07655169922528365,0
ITSN2,ITSN2,ITSN2,ITSN2,-0.0043,0.5536998808383942,0.1855853907036379,0.3234618573107957,0.3117756437073776,13.895693322282385,1.5071793440315453,0.18032392859458923,0.15866032242774963,0.21034537808390538,0.0,0.0,0.4600532870341243,0.528418017242717,0.5088670441784477,1.0684244632932782,2.5007776003633198,True,0.5541328563784679,0
GPN1,GPN1,GPN1,GPN1,-0.0146,-0.195204496383667,,,,,,,,,,,,,,,,False,0.01122553024350255,0
ZNF512,ZNF512,ZNF512,ZNF512,0.0102,-0.5957605838775635,,,,,,,,,,,,,,,,False,0.057353094422128235,0
IFT172,IFT172,IFT172,IFT172,-0.0082,-0.12456095218658447,,,,,,,,,,,,,,,,False,0.2938289097152192,0
NRBP1,NRBP1,NRBP1,NRBP1,-0.0105,-0.09559059143066406,,,,,,,,,,,,,,,,False,0.15007467584799009,0
PPM1G,PPM1G,PPM1G,PPM1G,0.0173,-0.15699946880340576,,,,,,,,,,,,,,,,False,0.0,0
ENSGALG00000016524.7,ENSGALG00000016524.7,ENSGALG00000016524.7,ENSGALG00000016524.7,-0.0233,0.011278510093688965,0.16379776653419792,2.8829663339820257,0.1777530412342424,6.148289057101071,0.060591703578829766,0.014445982873439789,0.11086306720972061,0.1621855332426105,0.0,0.0,0.2606183615756007,0.05093541689049384,0.3825879258842304,1.4271040230720444,2.4472784445317863,True,0.1374778596801483,0
ASXL2,ASXL2,ASXL2,ASXL2,-0.0167,-1.1313536167144775,,,,,,,,,,,,,,,,False,0.1600713686018453,0
HADHA,HADHA,HADHA,HADHA,0.0019,-0.06347239017486572,,,,,,,,,,,,,,,,False,0.10156844910794852,0
HADHB,HADHB,HADHB,HADHB,-0.0003,-0.2669181823730469,,,,,,,,,,,,,,,,False,0.0,0
SELENOI,SELENOI,SELENOI,SELENOI,-0.2313,0.2351500391960144,0.592885993511466,6.004332253984053,0.23947336063769545,10.822749109143052,0.06944290938787162,0.036068785935640335,0.6998941898345947,0.21754815201295194,0.0,0.0,0.45642463435923153,0.10586026828691159,1.8479309204387768,0.7569132474212927,2.7700611744741668,True,0.5943740403370963,18
EPHX2,EPHX2,EPHX2,EPHX2,-0.1365,0.25866764783859253,0.5023292040636951,3.6842379688490383,0.346275605510049,4.57836039171398,0.0676204288378358,0.03339695930480957,0.2333623766899109,0.23699801391817624,0.0,0.0,0.38091474035655876,0.10288927650371152,0.5773020729840059,0.9684648522987108,1.7941516819993497,True,0.579325197423691,17
ENSGALG00000016570.6,ENSGALG00000016570.6,ENSGALG00000016570.6,ENSGALG00000016570.6,-0.2012,0.22933661937713623,0.4873784718260439,3.045749122313288,0.23770636920313987,9.741626832491388,0.12539627529680727,0.049051713198423386,0.5955618023872375,0.24953235050925773,0.0,0.0,0.4415250514711279,0.14120021019588216,1.5165565273933241,0.6352510340396713,3.075206307364913,True,0.7449868677650574,0
PBK,PBK,PBK,PBK,0.3388,0.16300535202026367,2.3744908919797156,45.27744964950932,0.39818518382916773,1.875451841472769,0.011316980207338932,0.013789551332592964,0.5757333636283875,0.15672800313473306,0.0,0.0,0.4597101564460095,0.04125198427934952,1.4358411683251375,1.2602821015344958,0.7903919539987987,False,0.4021892231245397,0
CCDC25,CCDC25,CCDC25,CCDC25,-0.0419,0.1464402675628662,0.3395618031997097,4.1568208739055015,0.2713237684396037,5.953514278994058,0.07030345190316438,0.02880529686808586,0.1935965120792389,0.1921174327850662,0.0,0.0,0.3810193979580688,0.08698740628156379,0.6391926851637404,1.4651935517837464,1.5398363023186992,True,0.40217674962643696,11
TRIM35,TRIM35,TRIM35,TRIM35,-0.152,0.0447162389755249,0.7662763847422046,20.22705304607731,0.46329460918078663,3.1080174143442223,0.02247872312553227,0.01298122201114893,0.2728636860847473,0.1766819215975703,0.0,0.0,0.3591958801420124,0.03679413581741644,0.7551744389187159,1.0609606387942885,0.9872364158389224,False,0.28358572713052366,0
PTRHD1,PTRHD1,PTRHD1,PTRHD1,0.0228,-0.08739888668060303,,,,,,,,,,,,,,,,False,0.03225745123977929,0
ELP3,ELP3,ELP3,ELP3,-0.0035,-0.5444604158401489,,,,,,,,,,,,,,,,False,0.037615816015865645,0
EXTL3,EXTL3,EXTL3,EXTL3,0.0283,-0.8505240678787231,,,,,,,,,,,,,,,,False,0.14469851259270852,0
INTS9,INTS9,INTS9,INTS9,-0.0173,-0.41023242473602295,,,,,,,,,,,,,,,,False,0.0,0
HMBOX1,HMBOX1,HMBOX1,HMBOX1,-0.0093,-2.3465306758880615,,,,,,,,,,,,,,,,False,0.16366656879384628,0
ENSGALG00000016646.6,ENSGALG00000016646.6,ENSGALG00000016646.6,ENSGALG00000016646.6,-0.0213,-0.6660900115966797,,,,,,,,,,,,,,,,False,0.24108222529737416,0
MTMR9,MTMR9,MTMR9,MTMR9,-0.0022,-0.21902978420257568,,,,,,,,,,,,,,,,False,0.0826044556387677,0
ENSGALG00000016651.7,ENSGALG00000016651.7,ENSGALG00000016651.7,ENSGALG00000016651.7,-0.0135,-0.08087038993835449,,,,,,,,,,,,,,,,False,0.21862389908134186,0
FDFT1,FDFT1,FDFT1,FDFT1,-0.0543,0.09980529546737671,1.2984254347552873,14.663641406172047,0.428776969157618,3.6039455476221773,0.019903648216277364,0.018615279346704483,0.4349004030227661,0.17928289551001622,0.0,0.0,0.456261707003613,0.06129445187330998,1.311952528800687,1.401824066698784,1.4647435702623701,False,0.2920732454674586,0
MCM3,MCM3,MCM3,MCM3,0.1564,0.3990326523780823,0.4415965528379771,6.687812001245884,0.38344125593593903,4.988940220010507,0.08163224950432778,0.020045094192028046,0.2707228660583496,0.16381683622682486,0.0,0.0,0.4309315483878095,0.06298022743053529,0.6362491007894278,0.8208644689851037,1.827120051428205,True,0.5251992502055135,0
TFAP2B,TFAP2B,TFAP2B,TFAP2B,0.0029,0.9659125469624996,4.663351906129564,1.112152226385264,1.0842942045298158,6.541724201633697,0.47462589740753175,1.5750977993011475,1.493373990058899,0.6318911751201733,0.0,0.0,0.46668535823604396,2.844622928340542,2.853015147811926,0.10858067535367429,0.8525048273599978,True,0.7105557394627847,0
MMUT,MMUT,MMUT,MMUT,-0.0043,-0.35813069343566895,,,,,,,,,,,,,,,,False,0.06259803008075954,0
SUPT3H,SUPT3H,SUPT3H,SUPT3H,0.0129,-1.7950553894042969,,,,,,,,,,,,,,,,False,0.08890372608948278,0
RCAN2,RCAN2,RCAN2,RCAN2,0.0194,0.10627114772796631,0.04420886472890622,0.388068021765662,0.14854795199207516,11.213226558518244,0.7707673636078836,0.03479838743805885,0.057149488478899,0.2043620439889766,0.0,0.0,0.2293473051849022,0.11181317690771297,0.1762306634135994,1.0436733528024784,4.030473358792653,True,0.5433062877901499,12
PLA2G7,PLA2G7,PLA2G7,PLA2G7,0.0098,-0.6061704158782959,,,,,,,,,,,,,,,,False,0.13201358641352304,0
TNFRSF21,TNFRSF21,TNFRSF21,TNFRSF21,-0.126,0.4736015796661377,0.7094732568296357,2.1352964637930754,0.35707178413339946,4.887088965377496,0.14689858965575694,0.11079920828342438,0.3563861846923828,0.29752950821357305,0.0,0.0,0.37106812383308596,0.2752216437962815,0.9902308700317195,0.6168173422164299,1.434619424142065,True,0.7577549832625341,0
CD2AP,CD2AP,CD2AP,CD2AP,0.0002,0.06072986125946045,0.12429272024352181,0.46579425019565995,0.22872149487043375,14.142405278161066,0.769539692401886,0.0891360342502594,0.12770293653011322,0.20789175162142445,0.0,0.0,0.2670811039919012,0.314433185673296,0.4544656052543171,1.222939153631999,3.07576711624986,True,0.27745231526515635,0
MRPL19,MRPL19,MRPL19,MRPL19,0.017,-0.14527153968811035,,,,,,,,,,,,,,,,False,0.019187720253683423,0
ENSGALG00000016732.6,ENSGALG00000016732.6,ENSGALG00000016732.6,ENSGALG00000016732.6,-0.0002,-0.4854421615600586,,,,,,,,,,,,,,,,False,0.06830709565756994,0
TFAP2D,TFAP2D,TFAP2D,TFAP2D,0.1359,0.9132537543773651,2.937090744320534,0.730675978210528,0.8564902180156647,5.602258244573055,0.5576354786753654,1.034179449081421,0.876288890838623,0.3689413143388576,0.0,0.0,0.4839675261567914,2.817065225694208,2.6842383995314996,0.36464419557311595,1.1044276904868413,True,0.8542687785476768,13
WDCP,WDCP,WDCP,WDCP,-0.0823,0.03206592798233032,0.11859506826910793,1.9902978948272947,0.18090047440502416,8.192171833516511,0.26616539206355816,0.026969170197844505,0.13653524219989777,0.1546254218924401,0.0,0.0,0.40330088854895074,0.08902429072569647,0.4274766859437885,1.9540497148185154,2.639047514893152,True,0.29179616922922164,0
LDAH,LDAH,LDAH,LDAH,0.026,-0.6564133167266846,,,,,,,,,,,,,,,,False,0.29105411046228324,0
RDH14,RDH14,RDH14,RDH14,-0.0119,-0.14826393127441406,,,,,,,,,,,,,,,,False,0.12014030854544659,0
E2F6,E2F6,E2F6,E2F6,-0.0201,-0.30042171478271484,,,,,,,,,,,,,,,,False,0.0,0
ADAM17,ADAM17,ADAM17,ADAM17,-0.0465,-0.6061251163482666,,,,,,,,,,,,,,,,False,0.024999890969165887,0
